semSort,id,card,semPath,businessTerm,dataType,SMESemSort,syntaxID,businessTerm_en,desc,businessTerm_ja,desc_ja,Syntax Sort,UBL syntax binding XPath,Card_consolidated,
5780,JC55_a_JC2d_09,,/JC00/JC44_JC4f/JC55_a_JC2d/JC55_a_JC2d_09,文書レベル税計算方式,Code,464,UN01014650,LocalTaxSystemID,The identifier of the local tax system for this CI trade tax.,文書ヘッダ税計算方式,"文書ヘッダの金額の税込み、税抜きを指定。
デフォルトは「税抜き」",464,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SpecifiedCIILSupplyChainTradeSettlement/ ApplicableCITradeTax[CurrencyCode=/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeSettlement/ InvoiceCurrencyCode]/ CalculationMethodCode,0..1,
5790,JC55_a_JC2d_10,,/JC00/JC44_JC4f/JC55_a_JC2d/JC55_a_JC2d_10,文書レベル適用税制ID,Code,465,UN01005996,ApplicableCITradeTax,A Cross Industry (CI) tax applicable to this CIIL supply chain trade settlement.,文書ヘッダ適用税制ID,"取引の税制年度を識別するID
デフォルトは「2019」（2019年度税制）",465,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SpecifiedCIILSupplyChainTradeSettlement/ ApplicableCITradeTax[CurrencyCode=/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeSettlement/ InvoiceCurrencyCode]/ LocalTaxSystemID,0..1,
5800,JC55_b_JC2d,n,/JC00/JC44_JC4f/JC55_b_JC2d,文書レベル会計通貨税,,466,UN01005832,CITradeTax,"A Cross Industry (CI) trade related fiscal tax, duty or levy.",文書ヘッダ決済／税グループ,外貨建て請求書の税率別課税分類合計額算出のための税グループ,466,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SpecifiedCIILSupplyChainTradeSettlement/ ApplicableCITradeTax[CurrencyCode=/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeSettlement/ TaxCurrencyCode],0..n,
5810,,,,,,467,UN01005833,CalculatedAmount,"A monetary value resulting from the calculation of this CI trade related tax, levy or duty.",（外貨建て請求書）文書ヘッダ税クラス,"外貨建て請求書の文書ヘッダの税に関する情報からなるクラス
UN01005914文書通貨コード＝「外貨」、UN01005913税通貨コード＝[JPY」の場合に利用する'。（円建て請求書の場合は利用しない）",467,, -,
5820,JC55_b_JC2d_01,,/JC00/JC44_JC4f/JC55_b_JC2d/JC55_b_JC2d_01,文書レベル会計通貨課税分類税額,Amount,468,UN01005839,BasisAmount,"A monetary value used as the basis on which this CI trade related tax, levy or duty is calculated.",（外貨建て請求書）文書ヘッダ課税分類税額,"外貨建て請求書の文書ヘッダの課税分類毎に端数処理計算した税額。
属性＝「JPY」
外貨建て請求書の文書ヘッダ課税分類資産譲渡合計金額×税率
算出した税額は切り上げ、切り捨て、四捨五入のいずれかで処理し、税額は整数とする",468,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SpecifiedCIILSupplyChainTradeSettlement/ ApplicableCITradeTax[CurrencyCode=/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeSettlement/ TaxCurrencyCode]/ CalculatedAmount,0..1,
5830,JC55_b_JC2d_02,,/JC00/JC44_JC4f/JC55_b_JC2d/JC55_b_JC2d_02,文書レベル会計通貨課税分類譲渡資産合計金額（税抜き）,Amount,469,UN01005841,CategoryCode,"The code specifying the category to which this CI trade related tax, levy or duty applies, such as codes for ""Exempt from Tax"", ""Standard Rate"", ""Free Export Item - Tax Not Charged"" .",（外貨建て請求書）文書ヘッダ課税分類譲渡資産合計金額（税抜き）,"明細行の課税分類毎の税抜き譲渡資産金額の合計金額
属性＝「JPY」
文書ヘッダ譲渡資産総合計金額（税抜き）＝∑明細行譲渡資産金額（税抜き）＋Σ文書ヘッダ追加請求金額ーΣ文書ヘッダ返金金額",469,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SpecifiedCIILSupplyChainTradeSettlement/ ApplicableCITradeTax[CurrencyCode=/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeSettlement/ TaxCurrencyCode]/ BasisAmount,0..1,
5840,JC55_b_JC2d_03,,/JC00/JC44_JC4f/JC55_b_JC2d/JC55_b_JC2d_03,文書レベル会計通貨課税分類コード,Code,470,UN01005842,CurrencyCode,"The code specifying the currency for this CI trade related tax, levy or duty.",（外貨建て請求書）文書ヘッダ課税分類コード,外貨建て請求書の文書ヘッダの課税分類（標準税率、軽減税率）を識別するコード,470,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SpecifiedCIILSupplyChainTradeSettlement/ ApplicableCITradeTax[CurrencyCode=/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeSettlement/ TaxCurrencyCode]/ CategoryCode,1..1,
5850,JC55_b_JC2d_04,,/JC00/JC44_JC4f/JC55_b_JC2d/JC55_b_JC2d_04,文書レベル会計通貨課税分類税通貨コード,Code,471,UN01007174,RateApplicablePercent,"The applicable rate of CI trade tax, expressed as a percentage.",（外貨建て請求書）課税分類税通貨コード,"外貨建て請求書の税額を日本円で表示することを指定するコード
=「JPY」",471,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SpecifiedCIILSupplyChainTradeSettlement/ ApplicableCITradeTax[CurrencyCode=/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeSettlement/ TaxCurrencyCode]/ CurrencyCode,0..1,
5860,JC55_b_JC2d_05,,/JC00/JC44_JC4f/JC55_b_JC2d/JC55_b_JC2d_05,文書レベル会計通貨税率,Code,472,UN01014650,LocalTaxSystemID,The identifier of the local tax system for this CI trade tax.,（外貨建て請求書）文書ヘッダ税率,外貨建て請求書の文書ヘッダの課税分類毎の税額計算のための率。,472,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SpecifiedCIILSupplyChainTradeSettlement/ ApplicableCITradeTax[CurrencyCode=/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeSettlement/ TaxCurrencyCode]/ RateApplicablePercent,0..1,
5870,JC55_b_JC2d_06,,/JC00/JC44_JC4f/JC55_b_JC2d/JC55_b_JC2d_06,文書レベル適用税制ID,Code,473,UN01005997,BillingCISpecifiedPeriod,The Cross Industry (CI) billing period specified for this CIIL supply chain trade settlement.,文書ヘッダ適用税制ID,"取引の税制年度を識別するID
デフォルトは「2019」（2019年度税制）",473,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SpecifiedCIILSupplyChainTradeSettlement/ ApplicableCITradeTax[CurrencyCode=/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeSettlement/ TaxCurrencyCode]/ LocalTaxSystemID,0..1,
5880,JC56_JC14,1,/JC00/JC44_JC4f/JC56_JC14,文書レベル取引期間,,474,UN01005608,CISpecifiedPeriod,An interval of time specified for Cross Industry (CI) purposes.,文書ヘッダ決済／取引期間グループ,文書ヘッダの取引期間に関するグループ,474,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SpecifiedCIILSupplyChainTradeSettlement/ BillingCISpecifiedPeriod,0..1,
5890,,,,,,475,UN01005612,StartDateTime,"The date, time, date time or other date time value for the start of this CI specified period of time.",文書ヘッダ取引期間クラス,取引期間に関する情報からなるクラス,475,,－,
5900,JC56_JC14_01,,/JC00/JC44_JC4f/JC56_JC14/JC56_JC14_01,文書レベル取引開始日,Code,476,UN01005613,EndDateTime,"The date, time, date time or other date time value for the end of this CI specified period of time.",文書ヘッダ取引開始日,この文書ヘッダの取引開始日,476,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SpecifiedCIILSupplyChainTradeSettlement/ BillingCISpecifiedPeriod/ StartDateTime,0..1,
5910,JC56_JC14_02,,/JC00/JC44_JC4f/JC56_JC14/JC56_JC14_02,文書レベル取引終了日,Code,477,UN01006002,SpecifiedCIILTradeSettlementMonetarySummation,The CIIL trade settlement monetary summation specified for this CIIL supply chain trade settlement.,文書ヘッダ取引終了日,この文書ヘッダの取引終了日,477,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SpecifiedCIILSupplyChainTradeSettlement/ BillingCISpecifiedPeriod/ EndDateTime,1..1,
5920,JC58_c_JC5c,1,/JC00/JC44_JC4f/JC58_c_JC5c,文書レベル合計金額,,478,UN01006006,CIILTradeSettlementMonetarySummation,A collection of trade settlement monetary totals specified for this Cross Industry Invoice Line (CIIL).,文書ヘッダ決済／合計金額グループ,文書ヘッダの合計金額に関するグループ,478,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SpecifiedCIILSupplyChainTradeSettlement/ SpecifiedCIILTradeSettlementMonetarySummation,0..1,
5930,,,,,,479,UN01006008,ChargeTotalAmount,A monetary value of the total of all charge amounts being reported in this CIIL trade settlement monetary summation.,文書ヘッダ合計金額クラス,文書ヘッダ合計金額に関する情報からなるクラス,479,,－,
5940,JC58_c_JC5c_01,,/JC00/JC44_JC4f/JC58_c_JC5c/JC58_c_JC5c_01,文書レベル追加請求合計金額,Code,480,UN01006009,AllowanceTotalAmount,A monetary value of the total of all allowance amounts being reported in this CIIL trade settlement monetary summation.,文書ヘッダ追加請求合計金額,文書ヘッダレベルの追加請求合計金額,480,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SpecifiedCIILSupplyChainTradeSettlement/ SpecifiedCIILTradeSettlementMonetarySummation/ ChargeTotalAmount,0..1,
5950,JC58_c_JC5c_02,,/JC00/JC44_JC4f/JC58_c_JC5c/JC58_c_JC5c_02,文書レベル返金合計金額,Code,481,UN01006011,TaxTotalAmount,A monetary value of the total of all tax amounts being reported in this CIIL trade settlement monetary summation.,文書ヘッダ返金合計金額,文書ヘッダレベルの返金合計金額,481,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SpecifiedCIILSupplyChainTradeSettlement/ SpecifiedCIILTradeSettlementMonetarySummation/ AllowanceTotalAmount,0..1,
5960,JC58_c_JC5c_03,,/JC00/JC44_JC4f/JC58_c_JC5c/JC58_c_JC5c_03,文書レベル合計税額,Code,482,UN01008455,GrossLineTotalAmount,"A monetary value of the line amount total, excluding line level allowances and charges and taxes, being reported in this CIIL trade settlement monetary summation.",文書ヘッダ合計税額,文書ヘッダの合計税額,482,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SpecifiedCIILSupplyChainTradeSettlement/ SpecifiedCIILTradeSettlementMonetarySummation/ TaxTotalAmount[@currencyID=/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeSettlement/ InvoiceCurrencyCode],0..1,’@currencyID=/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeSettlement/ InvoiceCurrencyCode
5970,JC58_c_JC5c_04,,/JC00/JC44_JC4f/JC58_c_JC5c/JC58_c_JC5c_04,文書レベルグロス合計金額（税抜き）,Code,483,UN01008456,NetLineTotalAmount,"A monetary value of the line amount total, including line level allowances and charges and excluding line level taxes, being reported in this CIIL trade settlement monetary summation.",文書ヘッダグロス合計金額（税抜き）,文書ヘッダレベルの追加請求・返金を除く明細文薗の資産譲渡金額の合計金額（税抜き）,483,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SpecifiedCIILSupplyChainTradeSettlement/ SpecifiedCIILTradeSettlementMonetarySummation/ GrossLineTotalAmount,0..1,
5980,JC58_c_JC5c_05,,/JC00/JC44_JC4f/JC58_c_JC5c/JC58_c_JC5c_05,文書レベル譲渡資産合計金額(税抜き),Code,484,UN01008457,NetIncludingTaxesLineTotalAmount,"A monetary value of the line amount total, including line level allowances, charges, and taxes, being reported in this CIIL trade settlement monetary summation.",文書ヘッダ譲渡資産合計金額(税抜き),"文書ヘッダ明細行の合計金額（税抜き）
文書ヘッダレベルの追加請求・返金を含む",484,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SpecifiedCIILSupplyChainTradeSettlement/ SpecifiedCIILTradeSettlementMonetarySummation/ NetLineTotalAmount,0..1,
5990,JC58_c_JC5c_06,,/JC00/JC44_JC4f/JC58_c_JC5c/JC58_c_JC5c_06,文書レベル譲渡資産合計金額(税込み),Code,485,UN01011519,GrandTotalAmount,The monetary value of the grand total amount of this CIIL trade settlement monetary summation.,文書ヘッダ譲渡資産合計金額(税込み),"文書ヘッダ明細行の合計金額（税込み）
文書ヘッダレベルの追加請求・返金を含む",485,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SpecifiedCIILSupplyChainTradeSettlement/ SpecifiedCIILTradeSettlementMonetarySummation/ NetIncludingTaxesLineTotalAmount,0..1,
6000,JC58_c_JC5c_07,,/JC00/JC44_JC4f/JC58_c_JC5c/JC58_c_JC5c_07,文書レベル総合計金額（税込み）,Code,486,UN01006002,SpecifiedCIILTradeSettlementMonetarySummation,The CIIL trade settlement monetary summation specified for this CIIL supply chain trade settlement.,文書ヘッダ総合計金額（税込み）,"文書ヘッダの総合計金額（税込み）
=文書ヘッダ合計金額（税抜き）＋文書ヘッダ合計税額",486,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SpecifiedCIILSupplyChainTradeSettlement/ SpecifiedCIILTradeSettlementMonetarySummation/ GrandTotalAmount,0..1,
6010,JC58_b_JC5c,1,/JC00/JC44_JC4f/JC58_b_JC5c,文書レベル会計通貨合計金額,,487,UN01006006,CIILTradeSettlementMonetarySummation,A collection of trade settlement monetary totals specified for this Cross Industry Invoice Line (CIIL).,文書ヘッダ決済／外貨建て請求書合計金額グループ,"外貨建て請求書文書ヘッダの合計金額に関するグループ。
",487,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SpecifiedCIILSupplyChainTradeSettlement/ SpecifiedCIILTradeSettlementMonetarySummation[TaxTotalAmount/ @currencyID=/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeSettlement/ TaxCurrencyCode],0..1,
6020,,,,,,488,UN01006011,TaxTotalAmount,A monetary value of the total of all tax amounts being reported in this CIIL trade settlement monetary summation.,（外貨建て請求書）文書ヘッダ合計金額クラス,外貨建て請求書)文書ヘッダ合計金額に関する情報からなるクラス,488,,－,
6030,JC58_b_JC5c_01,,/JC00/JC44_JC4f/JC58_b_JC5c/JC58_b_JC5c_01,文書レベル会計通貨合計税額,Code,489,UN01006003,SpecifiedCIFinancialAdjustment,A Cross Industry (CI) financial adjustment specified for this CIIL supply chain trade settlement.,（外貨建て請求書）文書ヘッダ合計税額,"外貨建て適格請求文書ヘッダの日本円合計税額。
通貨コード属性＝JPY
文書通貨コード＝「外貨」、税通貨コード＝「JPY」の場合に利用する",489,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SpecifiedCIILSupplyChainTradeSettlement/ SpecifiedCIILTradeSettlementMonetarySummation/ TaxTotalAmount[@currencyID=/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeSettlement/ TaxCurrencyCode],0..1,’@currencyID=/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ ApplicableCIIHSupplyChainTradeSettlement/ TaxCurrencyCode
6040,JC59_JC0f,n,/JC00/JC44_JC4f/JC59_JC0f,文書レベル調整,,490,UN01005487,CIFinancialAdjustment,A correction or modification to reflect actual Cross Industry (CI) financial conditions.,文書ヘッダ決済／調整グループ,"文書ヘッダの調整に関するグループ
調整ユースケースで文書タイプが「統合文書」を指定する場合にこのグループは必須。「単一文書」を指定する場合はこのグループは実装しない。",490,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SpecifiedCIILSupplyChainTradeSettlement/ SpecifiedCIFinancialAdjustment,0..n,
6050,,,,,,491,UN01005488,ReasonCode,The code specifying a reason for this CI financial adjustment.,文書ヘッダ調整クラス,文書ヘッダの調整に関する情報からなるクラス,491,,－,
6060,JC59_JC0f_01,,/JC00/JC44_JC4f/JC59_JC0f/JC59_JC0f_01,文書レベル調整理由コード,Code,492,UN01005489,Reason,"A reason, expressed as text, for this CI financial adjustment.",文書ヘッダ調整理由コード,文書ヘッダの調整理由を示す識別コード,492,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SpecifiedCIILSupplyChainTradeSettlement/ SpecifiedCIFinancialAdjustment/ ReasonCode,0..1,
6070,JC59_JC0f_02,,/JC00/JC44_JC4f/JC59_JC0f/JC59_JC0f_02,文書レベル調整理由,Code,493,UN01005490,ActualAmount,An actual monetary value added or subtracted as a result of this CI financial adjustment.,文書ヘッダ調整理由,文書ヘッダの調整理由を文字で表現した内容,493,/ SMEInvoice/ CIIHSupplyChainTradeTransaction/ IncludedCIILSupplyChainTradeLineItem/ SpecifiedCIILSupplyChainTradeSettlement/ SpecifiedCIFinancialAdjustment/ Reason,0..1,
