GL02,GL02-GL55,GL55-GL60d,GL55-GL60c,GL55-GL61,GL02-01,GL64-01,GL64-02,GL64-03,GL64-04,GL57-01,GL57-02,GL55-03,GL55-04,GL69-02,GL56-02,GL63-01d,GL63-02d,GL63-03d,GL56-01d,GL60-01d,GL60-02d,GL60-03d,GL63-01c,GL63-02c,GL63-03c,GL56-01c,GL60-01c,GL60-02c,GL60-03c,GL61-01,GL61-02,GL61-03
0001-20090930-143-1398-1-3257,3,,,,,,,,,,,account,手形期日落日　斉藤産業,2009-09-30,ISO4217:JPY,301,支払手形,NotesPayableCustomerTradeAccountsPayable,1784949,部門,000,000,121,当座預金,CheckingAccounts,1784949,,,,,,
0001-20090930-143-1398-1-3257,3,,0,,,,,,,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090930-143-1398-1-3257,3,,1,,,,,,,,,,,,,,,,,,,,,,,,補助科目,001,みずほ銀行,,,
0001-20090930-143-1398-1-3257,5,,,,,,,,,,,account,手形期日落日　鈴木販売,2009-09-30,ISO4217:JPY,301,支払手形,NotesPayableCustomerTradeAccountsPayable,3086761,部門,000,000,121,当座預金,CheckingAccounts,3086761,,,,,,
0001-20090930-143-1398-1-3257,5,,0,,,,,,,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090930-143-1398-1-3257,5,,1,,,,,,,,,,,,,,,,,,,,,,,,補助科目,001,みずほ銀行,,,
0001-20090930-145-1399-1-3259,,,,,1399-3259,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,,,,,,,
0001-20090930-145-1399-1-3259,0,,,,,,,,,,,account,運賃,2009-09-30,ISO4217:JPY,731,運賃,Freightout,132515,部門,050,九州,322,未払金,AccountsPayableOther,132515,部門,000,共通部門,,,
0001-20090930-145-1399-1-3259,1,,,,,,,,,,,account,運賃,2009-09-30,ISO4217:JPY,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,6625,部門,050,九州,322,未払金,AccountsPayableOther,6625,部門,000,共通部門,,,
0001-20090930-148-1400-1-3261,,,,,1400-3261,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,,,,,,,
0001-20090930-148-1400-1-3261,1,,,,,,,,,,,account,貸付金返済,2009-09-30,ISO4217:JPY,131,普通預金,OrdinaryDeposit,40000,,,,183,短期貸付金,ShortTermLoansGross,40000,部門,000,共通部門,,,
0001-20090930-148-1400-1-3261,1,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,,,,,,,,
0001-20090930-148-1400-1-3261,1,1,,,,,,,,,,,,,,,,,,補助科目,20,みずほ　本店,,,,,,,,,,
0001-20090930-149-1401-1-3263,,,,,1401-3263,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,,,,,,,
0001-20090930-149-1401-1-3263,0,,,,,,,,,,,account,定期積立金,2009-09-30,ISO4217:JPY,148,定期積金,PeriodicalDeposits,500000,部門,000,共通部門,131,普通預金,OrdinaryDeposit,500000,,,,,,
0001-20090930-149-1401-1-3263,0,,0,,,,,,,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090930-149-1401-1-3263,0,,1,,,,,,,,,,,,,,,,,,,,,,,,補助科目,20,みずほ　本店,,,
0001-20090930-149-1401-1-3263,2,,,,,,,,,,,account,保険積立金,2009-09-30,ISO4217:JPY,248,保険積立金,PrepaidLifeInsurance,125000,部門,000,共通部門,131,普通預金,OrdinaryDeposit,125000,,,,,,
0001-20090930-149-1401-1-3263,2,,0,,,,,,,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090930-149-1401-1-3263,2,,1,,,,,,,,,,,,,,,,,,,,,,,,補助科目,20,みずほ　本店,,,
0001-20090930-150-1402-1-3265,,,,,1402-3265,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,,,,,,,
0001-20090930-150-1402-1-3265,0,,,,,,,,,,,account,借入金返済,2009-09-30,ISO4217:JPY,321,短期借入金,ShortTermBorrowings,653500,部門,000,共通部門,121,当座預金,CheckingAccounts,653500,,,,,,
0001-20090930-150-1402-1-3265,0,,0,,,,,,,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090930-150-1402-1-3265,0,,1,,,,,,,,,,,,,,,,,,,,,,,,補助科目,001,みずほ銀行,,,
0001-20090930-150-1402-1-3265,2,,,,,,,,,,,account,利息,2009-09-30,ISO4217:JPY,821,支払利息,InterestExpense,32675,部門,020,東京,121,当座預金,CheckingAccounts,32675,,,,,,
0001-20090930-150-1402-1-3265,2,,0,,,,,,,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090930-150-1402-1-3265,2,,1,,,,,,,,,,,,,,,,,,,,,,,,補助科目,001,みずほ銀行,,,
0001-20090930-156-1403-1-3267,,,,,1403-3267,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,,,,,,,
0001-20090930-156-1403-1-3267,0,,,,,,,,,,,account,出張旅費,2009-09-30,ISO4217:JPY,726,旅費交通費,TravelingExpense,12858,部門,050,九州,111,現金,CashHand,12858,部門,000,共通部門,,,
0001-20090930-156-1403-1-3267,1,,,,,,,,,,,account,出張旅費,2009-09-30,ISO4217:JPY,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,642,部門,050,九州,111,現金,CashHand,642,部門,000,共通部門,,,
0001-20090930-158-1404-1-3269,,,,,1404-3269,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,,,,,,,
0001-20090930-158-1404-1-3269,0,,,,,,,,,,,account,出張旅費,2009-09-30,ISO4217:JPY,726,旅費交通費,TravelingExpense,6572,部門,040,大阪,111,現金,CashHand,6572,部門,000,共通部門,,,
0001-20090930-158-1404-1-3269,1,,,,,,,,,,,account,出張旅費,2009-09-30,ISO4217:JPY,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,328,部門,040,大阪,111,現金,CashHand,328,部門,000,共通部門,,,
0001-20090930-27-1355-1-3171,,,,,1355-3171,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,,,,,,,
0001-20090930-27-1355-1-3171,0,,,,,,,,,,,account,旅費,2009-09-30,ISO4217:JPY,726,旅費交通費,TravelingExpense,28362,部門,010,札幌,111,現金,CashHand,28362,部門,000,共通部門,,,
0001-20090930-27-1355-1-3171,1,,,,,,,,,,,account,旅費,2009-09-30,ISO4217:JPY,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,1418,部門,010,札幌,111,現金,CashHand,1418,部門,000,共通部門,,,
0001-20090930-27-1355-1-3171,3,,,,,,,,,,,account,旅費,2009-09-30,ISO4217:JPY,726,旅費交通費,TravelingExpense,27739,部門,010,札幌,111,現金,CashHand,27739,部門,000,共通部門,,,
0001-20090930-27-1355-1-3171,4,,,,,,,,,,,account,旅費,2009-09-30,ISO4217:JPY,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,1386,部門,010,札幌,111,現金,CashHand,1386,部門,000,共通部門,,,
0001-20090930-27-1355-1-3171,5,,,,,,,,,,,account,旅費,2009-09-30,ISO4217:JPY,726,旅費交通費,TravelingExpense,37972,部門,010,札幌,111,現金,CashHand,37972,部門,000,共通部門,,,
0001-20090930-27-1355-1-3171,6,,,,,,,,,,,account,旅費,2009-09-30,ISO4217:JPY,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,1898,部門,010,札幌,111,現金,CashHand,1898,部門,000,共通部門,,,
0001-20090930-36-1356-1-3173,,,,,1356-3173,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,,,,,,,
0001-20090930-36-1356-1-3173,0,,,,,,,,,,,account,運賃　ヤマト運輸,2009-09-30,ISO4217:JPY,731,運賃,Freightout,1650467,部門,020,東京,322,未払金,AccountsPayableOther,1650467,部門,000,共通部門,,,
0001-20090930-36-1356-1-3173,1,,,,,,,,,,,account,運賃　ヤマト運輸,2009-09-30,ISO4217:JPY,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,82523,部門,020,東京,322,未払金,AccountsPayableOther,82523,部門,000,共通部門,,,
0001-20090930-36-1356-1-3173,3,,,,,,,,,,,account,運賃　佐川急便,2009-09-30,ISO4217:JPY,731,運賃,Freightout,810324,部門,020,東京,322,未払金,AccountsPayableOther,810324,部門,000,共通部門,,,
0001-20090930-36-1356-1-3173,4,,,,,,,,,,,account,運賃　佐川急便,2009-09-30,ISO4217:JPY,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,40516,部門,020,東京,322,未払金,AccountsPayableOther,40516,部門,000,共通部門,,,
0001-20090930-40-1357-1-3175,,,,,1357-3175,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,,,,,,,
0001-20090930-40-1357-1-3175,0,,,,,,,,,,,account,広告掲載,2009-09-30,ISO4217:JPY,732,広告宣伝費,AdvertisingExpense,47620,部門,020,東京,322,未払金,AccountsPayableOther,47620,部門,000,共通部門,,,
0001-20090930-40-1357-1-3175,1,,,,,,,,,,,account,広告掲載,2009-09-30,ISO4217:JPY,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,2380,部門,020,東京,322,未払金,AccountsPayableOther,2380,部門,000,共通部門,,,
0001-20090930-49-1358-1-3177,,,,,1358-3177,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,,,,,,,
0001-20090930-49-1358-1-3177,0,,,,,,,,,,,account,ガソリン代,2009-09-30,ISO4217:JPY,740,車両費,VehiclesExpense,127620,部門,020,東京,111,現金,CashHand,127620,部門,000,共通部門,,,
0001-20090930-49-1358-1-3177,1,,,,,,,,,,,account,ガソリン代,2009-09-30,ISO4217:JPY,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,6380,部門,020,東京,111,現金,CashHand,6380,部門,000,共通部門,,,
0001-20090930-49-1358-1-3177,3,,,,,,,,,,,account,高速代,2009-09-30,ISO4217:JPY,740,車両費,VehiclesExpense,5729,部門,020,東京,111,現金,CashHand,5729,部門,000,共通部門,,,
0001-20090930-49-1358-1-3177,4,,,,,,,,,,,account,高速代,2009-09-30,ISO4217:JPY,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,286,部門,020,東京,111,現金,CashHand,286,部門,000,共通部門,,,
0001-20090930-5-1354-1-3169,,,,,1354-3169,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,,,,,,,
0001-20090930-5-1354-1-3169,0,,,,,,,,,,,account,広告費,2009-09-30,ISO4217:JPY,732,広告宣伝費,AdvertisingExpense,50000,部門,010,札幌,131,普通預金,OrdinaryDeposit,50000,,,,,,
0001-20090930-5-1354-1-3169,0,,0,,,,,,,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090930-5-1354-1-3169,0,,1,,,,,,,,,,,,,,,,,,,,,,,,補助科目,10,北海道　駅前,,,
0001-20090930-5-1354-1-3169,1,,,,,,,,,,,account,広告費,2009-09-30,ISO4217:JPY,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,2500,部門,010,札幌,131,普通預金,OrdinaryDeposit,2500,,,,,,
0001-20090930-5-1354-1-3169,1,,0,,,,,,,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090930-5-1354-1-3169,1,,1,,,,,,,,,,,,,,,,,,,,,,,,補助科目,10,北海道　駅前,,,
0001-20090930-63-1359-1-3179,,,,,1359-3179,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,,,,,,,
0001-20090930-63-1359-1-3179,1,,,,,,,,,,,account,保険料,2009-09-30,ISO4217:JPY,752,保険料,InsuranceExpense,81000,部門,020,020,131,普通預金,OrdinaryDeposit,81000,,,,,,
0001-20090930-63-1359-1-3179,1,,0,,,,,,,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090930-63-1359-1-3179,1,,1,,,,,,,,,,,,,,,,,,,,,,,,補助科目,20,みずほ　本店,,,
0001-20090930-67-1360-1-3181,,,,,1360-3181,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,,,,,,,
0001-20090930-67-1360-1-3181,1,,,,,,,,,,,account,会費支払い,2009-09-30,ISO4217:JPY,742,諸会費,MembershipExpense,30000,部門,020,020,111,現金,CashHand,30000,部門,000,共通部門,,,
0001-20090930-70-1361-1-3183,,,,,1361-3183,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,,,,,,,
0001-20090930-70-1361-1-3183,0,,,,,,,,,,,account,有線,2009-09-30,ISO4217:JPY,791,雑費,MiscellaneousExpense,6000,部門,020,東京,,,,,,,,,,
0001-20090930-70-1361-1-3183,1,,,,,,,,,,,account,有線,2009-09-30,ISO4217:JPY,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,300,部門,020,東京,,,,,,,,,,
0001-20090930-70-1361-1-3183,2,,,,,,,,,,,account,有線,2009-09-30,ISO4217:JPY,,,,,,,,322,未払金,AccountsPayableOther,61300,部門,000,共通部門,,,
0001-20090930-70-1361-1-3183,3,,,,,,,,,,,account,警備料,2009-09-30,ISO4217:JPY,791,雑費,MiscellaneousExpense,52381,部門,020,東京,,,,,,,,,,
0001-20090930-70-1361-1-3183,4,,,,,,,,,,,account,警備料,2009-09-30,ISO4217:JPY,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,2619,部門,020,東京,,,,,,,,,,
0001-20090930-70-1361-1-3183,5,,,,,,,,,,,account,高速代,2009-09-30,ISO4217:JPY,740,車両費,VehiclesExpense,69824,部門,020,東京,,,,,,,,,,
0001-20090930-70-1361-1-3183,6,,,,,,,,,,,account,高速代,2009-09-30,ISO4217:JPY,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,3491,部門,020,東京,,,,,,,,,,
0001-20090930-70-1361-1-3183,7,,,,,,,,,,,account,高速代,2009-09-30,ISO4217:JPY,,,,,,,,111,現金,CashHand,73315,部門,000,共通部門,,,
0001-20090930-70-1361-1-3183,8,,,,,,,,,,,account,清掃料,2009-09-30,ISO4217:JPY,791,雑費,MiscellaneousExpense,70000,部門,020,東京,,,,,,,,,,
0001-20090930-70-1361-1-3183,9,,,,,,,,,,,account,清掃料,2009-09-30,ISO4217:JPY,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,3500,部門,020,東京,,,,,,,,,,
0001-20090930-70-1361-1-3183,10,,,,,,,,,,,account,清掃料,2009-09-30,ISO4217:JPY,,,,,,,,322,未払金,AccountsPayableOther,73500,部門,000,共通部門,,,
0001-20090930-75-1362-1-3185,,,,,1362-3185,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,,,,,,,
0001-20090930-75-1362-1-3185,0,,,,,,,,,,,account,保険料預かり分,2009-09-30,ISO4217:JPY,326,預り金,DepositsReceivedOther,706839,,,,131,普通預金,OrdinaryDeposit,706839,,,,,,
0001-20090930-75-1362-1-3185,0,,0,,,,,,,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090930-75-1362-1-3185,0,,1,,,,,,,,,,,,,,,,,,,,,,,,補助科目,20,みずほ　本店,,,
0001-20090930-75-1362-1-3185,2,,,,,,,,,,,account,保険料　事業主負担分,2009-09-30,ISO4217:JPY,723,法定福利費,LegalWelfareExpense,111192,部門,020,東京,131,普通預金,OrdinaryDeposit,111192,,,,,,
0001-20090930-75-1362-1-3185,2,,0,,,,,,,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090930-75-1362-1-3185,2,,1,,,,,,,,,,,,,,,,,,,,,,,,補助科目,20,みずほ　本店,,,
0001-20090930-75-1362-1-3185,3,,,,,,,,,,,account,保険料　事業主負担分,2009-09-30,ISO4217:JPY,723,法定福利費,LegalWelfareExpense,216077,部門,020,東京,131,普通預金,OrdinaryDeposit,216077,,,,,,
0001-20090930-75-1362-1-3185,3,,0,,,,,,,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090930-75-1362-1-3185,3,,1,,,,,,,,,,,,,,,,,,,,,,,,補助科目,20,みずほ　本店,,,
0001-20090930-75-1362-1-3185,4,,,,,,,,,,,account,保険料　事業主負担分,2009-09-30,ISO4217:JPY,723,法定福利費,LegalWelfareExpense,100704,部門,010,札幌,131,普通預金,OrdinaryDeposit,100704,,,,,,
0001-20090930-75-1362-1-3185,4,,0,,,,,,,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090930-75-1362-1-3185,4,,1,,,,,,,,,,,,,,,,,,,,,,,,補助科目,20,みずほ　本店,,,
0001-20090930-75-1362-1-3185,5,,,,,,,,,,,account,保険料　事業主負担分,2009-09-30,ISO4217:JPY,723,法定福利費,LegalWelfareExpense,92652,部門,030,名古屋,131,普通預金,OrdinaryDeposit,92652,,,,,,
0001-20090930-75-1362-1-3185,5,,0,,,,,,,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090930-75-1362-1-3185,5,,1,,,,,,,,,,,,,,,,,,,,,,,,補助科目,20,みずほ　本店,,,
0001-20090930-75-1362-1-3185,6,,,,,,,,,,,account,保険料　事業主負担分,2009-09-30,ISO4217:JPY,723,法定福利費,LegalWelfareExpense,119974,部門,040,大阪,131,普通預金,OrdinaryDeposit,119974,,,,,,
0001-20090930-75-1362-1-3185,6,,0,,,,,,,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090930-75-1362-1-3185,6,,1,,,,,,,,,,,,,,,,,,,,,,,,補助科目,20,みずほ　本店,,,
0001-20090930-75-1362-1-3185,7,,,,,,,,,,,account,保険料　事業主負担分,2009-09-30,ISO4217:JPY,723,法定福利費,LegalWelfareExpense,66245,部門,050,九州,131,普通預金,OrdinaryDeposit,66245,,,,,,
0001-20090930-75-1362-1-3185,7,,0,,,,,,,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090930-75-1362-1-3185,7,,1,,,,,,,,,,,,,,,,,,,,,,,,補助科目,20,みずほ　本店,,,
0001-20090930-75-1362-1-3185,8,,,,,,,,,,,account,児童拠出金　事業主負担分,2009-09-30,ISO4217:JPY,723,法定福利費,LegalWelfareExpense,9672,部門,020,東京,131,普通預金,OrdinaryDeposit,9672,,,,,,
0001-20090930-75-1362-1-3185,8,,0,,,,,,,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090930-75-1362-1-3185,8,,1,,,,,,,,,,,,,,,,,,,,,,,,補助科目,20,みずほ　本店,,,
0001-20090930-76-1363-1-3187,,,,,1363-3187,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,,,,,,,
0001-20090930-76-1363-1-3187,1,,,,,,,,,,,account,保険料,2009-09-30,ISO4217:JPY,752,保険料,InsuranceExpense,62000,部門,030,030,131,普通預金,OrdinaryDeposit,62000,,,,,,
0001-20090930-76-1363-1-3187,1,,0,,,,,,,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090930-76-1363-1-3187,1,,1,,,,,,,,,,,,,,,,,,,,,,,,補助科目,30,三井　名古屋,,,
0001-20090930-77-1364-1-3189,,,,,1364-3189,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,,,,,,,
0001-20090930-77-1364-1-3189,1,,,,,,,,,,,account,保険料支払い,2009-09-30,ISO4217:JPY,752,保険料,InsuranceExpense,57000,部門,050,050,131,普通預金,OrdinaryDeposit,57000,,,,,,
0001-20090930-77-1364-1-3189,1,,0,,,,,,,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090930-77-1364-1-3189,1,,1,,,,,,,,,,,,,,,,,,,,,,,,補助科目,50,福岡　北九州,,,
0001-20090930-77-1364-1-3189,2,,,,,,,,,,,account,運賃,2009-09-30,ISO4217:JPY,731,運賃,Freightout,157543,部門,030,名古屋,322,未払金,AccountsPayableOther,157543,部門,000,共通部門,,,
0001-20090930-77-1364-1-3189,3,,,,,,,,,,,account,運賃,2009-09-30,ISO4217:JPY,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,7877,部門,030,名古屋,322,未払金,AccountsPayableOther,7877,部門,000,共通部門,,,
0001-20090930-79-1365-1-3191,,,,,1365-3191,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,,,,,,,
0001-20090930-79-1365-1-3191,1,,,,,,,,,,,account,消耗品費　部門配賦,2009-09-30,ISO4217:JPY,737,消耗品費,SuppliesExpense,33107,部門,010,札幌,737,消耗品費,SuppliesExpense,33107,部門,000,共通部門,,,
0001-20090930-79-1365-1-3191,2,,,,,,,,,,,account,消耗品費　部門配賦,2009-09-30,ISO4217:JPY,737,消耗品費,SuppliesExpense,144472,部門,020,東京,737,消耗品費,SuppliesExpense,144472,部門,000,共通部門,,,
0001-20090930-79-1365-1-3191,3,,,,,,,,,,,account,消耗品費　部門配賦,2009-09-30,ISO4217:JPY,737,消耗品費,SuppliesExpense,30097,部門,030,名古屋,737,消耗品費,SuppliesExpense,30097,部門,000,共通部門,,,
0001-20090930-79-1365-1-3191,4,,,,,,,,,,,account,消耗品費　部門配賦,2009-09-30,ISO4217:JPY,737,消耗品費,SuppliesExpense,72234,部門,040,大阪,737,消耗品費,SuppliesExpense,72234,部門,000,共通部門,,,
0001-20090930-79-1365-1-3191,5,,,,,,,,,,,account,消耗品費　部門配賦,2009-09-30,ISO4217:JPY,737,消耗品費,SuppliesExpense,21068,部門,050,九州,737,消耗品費,SuppliesExpense,21068,部門,000,共通部門,,,
0001-20090930-87-1366-1-3193,,,,,1366-3193,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,,,,,,,
0001-20090930-87-1366-1-3193,0,,,,,,,,,,,account,旅費,2009-09-30,ISO4217:JPY,726,旅費交通費,TravelingExpense,28572,部門,030,名古屋,111,現金,CashHand,28572,部門,000,共通部門,,,
0001-20090930-87-1366-1-3193,1,,,,,,,,,,,account,旅費,2009-09-30,ISO4217:JPY,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,1428,部門,030,名古屋,111,現金,CashHand,1428,部門,000,共通部門,,,
0001-20090930-90-1367-1-3195,,,,,1367-3195,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,,,,,,,
0001-20090930-90-1367-1-3195,1,,,,,,,,,,,account,8月分支払,2009-09-30,ISO4217:JPY,322,未払金,AccountsPayableOther,7333580,部門,000,000,131,普通預金,OrdinaryDeposit,7333580,,,,,,
0001-20090930-90-1367-1-3195,1,,0,,,,,,,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090930-90-1367-1-3195,1,,1,,,,,,,,,,,,,,,,,,,,,,,,補助科目,20,みずほ　本店,,,
0001-20090930-96-1368-1-3197,,,,,1368-3197,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,,,,,,,
0001-20090930-96-1368-1-3197,0,,,,,,,,,,,account,警備料,2009-09-30,ISO4217:JPY,791,雑費,MiscellaneousExpense,21400,部門,030,名古屋,131,普通預金,OrdinaryDeposit,21400,,,,,,
0001-20090930-96-1368-1-3197,0,,0,,,,,,,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090930-96-1368-1-3197,0,,1,,,,,,,,,,,,,,,,,,,,,,,,補助科目,30,三井　名古屋,,,
0001-20090930-96-1368-1-3197,1,,,,,,,,,,,account,警備料,2009-09-30,ISO4217:JPY,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,1070,部門,030,名古屋,131,普通預金,OrdinaryDeposit,1070,,,,,,
0001-20090930-96-1368-1-3197,1,,0,,,,,,,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090930-96-1368-1-3197,1,,1,,,,,,,,,,,,,,,,,,,,,,,,補助科目,30,三井　名古屋,,,
0001-20090930-99-1369-1-3199,,,,,1369-3199,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,,,,,,,
0001-20090930-99-1369-1-3199,0,,,,,,,,,,,account,運賃,2009-09-30,ISO4217:JPY,731,運賃,Freightout,601943,部門,040,大阪,322,未払金,AccountsPayableOther,601943,部門,000,共通部門,,,
0001-20090930-99-1369-1-3199,1,,,,,,,,,,,account,運賃,2009-09-30,ISO4217:JPY,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,30097,部門,040,大阪,322,未払金,AccountsPayableOther,30097,部門,000,共通部門,,,
