GL02,GL02-GL55,GL55-GL60,GL55-GL61,GL02-01,GL64-01,GL64-02,GL64-03,GL64-04,GL57-01,GL57-02,GL55-03,GL55-04,GL55-05,GL63-01,GL63-02,GL63-03,GL56-01,GL56-02,GL69-02,GL60-01,GL60-02,GL60-03,GL61-01,GL61-02,GL61-03
0001-20091201-56-1874-1-4209,0,,,,,,,,,,account,旅費,debit,726,旅費交通費,TravelingExpense,47620,ISO4217:JPY,2009-12-01,部門,020,東京,,,
0001-20091201-56-1874-1-4209,1,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,2380,ISO4217:JPY,2009-12-01,部門,020,東京,,,
0001-20091201-56-1874-1-4209,2,,,,,,,,,,account,旅費,credit,111,現金,CashHand,92000,ISO4217:JPY,2009-12-01,部門,000,共通部門,,,
0001-20091201-56-1874-1-4209,3,,,,,,,,,,account,ＪＲ代,debit,726,旅費交通費,TravelingExpense,40000,ISO4217:JPY,2009-12-01,部門,020,東京,,,
0001-20091201-56-1874-1-4209,4,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,2000,ISO4217:JPY,2009-12-01,部門,020,東京,,,
0001-20091201-85-1875-1-4211,,,,1875-4211,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20091201-85-1875-1-4211,0,,,,,,,,,,account,旅費,debit,726,旅費交通費,TravelingExpense,18858,ISO4217:JPY,2009-12-01,部門,030,名古屋,,,
0001-20091201-85-1875-1-4211,1,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,942,ISO4217:JPY,2009-12-01,部門,030,名古屋,,,
0001-20091201-85-1875-1-4211,2,,,,,,,,,,account,旅費,credit,111,現金,CashHand,19800,ISO4217:JPY,2009-12-01,部門,000,共通部門,,,
0001-20091202-19-1877-1-4215,,,,1877-4215,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20091202-19-1877-1-4215,0,,,,,,,,,,account,旅費,debit,726,旅費交通費,TravelingExpense,20953,ISO4217:JPY,2009-12-02,部門,010,札幌,,,
0001-20091202-19-1877-1-4215,1,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,1047,ISO4217:JPY,2009-12-02,部門,010,札幌,,,
0001-20091202-19-1877-1-4215,2,,,,,,,,,,account,旅費,credit,111,現金,CashHand,22000,ISO4217:JPY,2009-12-02,部門,000,共通部門,,,
0001-20091203-134-1878-1-4217,,,,1878-4217,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20091203-134-1878-1-4217,0,,,,,,,,,,account,用紙,debit,754,事務用消耗品費,StationeryExpense,13905,ISO4217:JPY,2009-12-03,部門,030,名古屋,,,
0001-20091203-134-1878-1-4217,1,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,695,ISO4217:JPY,2009-12-03,部門,030,名古屋,,,
0001-20091203-134-1878-1-4217,2,,,,,,,,,,account,用紙,credit,111,現金,CashHand,14600,ISO4217:JPY,2009-12-03,部門,000,共通部門,,,
0001-20091203-147-1879-1-4219,,,,1879-4219,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20091203-147-1879-1-4219,0,,,,,,,,,,account,ガソリン代,debit,740,車両費,VehiclesExpense,5943,ISO4217:JPY,2009-12-03,部門,050,九州,,,
0001-20091203-147-1879-1-4219,1,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,297,ISO4217:JPY,2009-12-03,部門,050,九州,,,
0001-20091203-147-1879-1-4219,2,,,,,,,,,,account,ガソリン代,credit,322,未払金,AccountsPayableOther,6240,ISO4217:JPY,2009-12-03,部門,000,共通部門,,,
0001-20091204-41-1880-1-4221,,,,1880-4221,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20091204-41-1880-1-4221,0,,,,,,,,,,account,お歳暮　五越百貨店,debit,733,交際接待費,EntertainmentExpense,69191,ISO4217:JPY,2009-12-04,部門,020,東京,,,
0001-20091204-41-1880-1-4221,1,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,3459,ISO4217:JPY,2009-12-04,部門,020,東京,,,
0001-20091204-41-1880-1-4221,2,,,,,,,,,,account,お歳暮　五越百貨店,credit,111,現金,CashHand,132060,ISO4217:JPY,2009-12-04,部門,000,共通部門,,,
0001-20091204-41-1880-1-4221,3,,,,,,,,,,account,お歳暮　今井百貨店,debit,733,交際接待費,EntertainmentExpense,40629,ISO4217:JPY,2009-12-04,部門,020,東京,,,
0001-20091204-41-1880-1-4221,4,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,2031,ISO4217:JPY,2009-12-04,部門,020,東京,,,
0001-20091204-41-1880-1-4221,5,,,,,,,,,,account,お歳暮　豊岡商店,debit,733,交際接待費,EntertainmentExpense,15953,ISO4217:JPY,2009-12-04,部門,020,東京,,,
0001-20091204-41-1880-1-4221,6,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,797,ISO4217:JPY,2009-12-04,部門,020,東京,,,
0001-20091205-133-1886-1-4233,,,,1886-4233,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20091205-133-1886-1-4233,0,,,,,,,,,,account,税理士報酬,debit,746,支払報酬,ProfessionalsFee,133058,ISO4217:JPY,2009-12-05,部門,020,東京,,,
0001-20091205-133-1886-1-4233,1,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,6652,ISO4217:JPY,2009-12-05,部門,020,東京,,,
0001-20091205-133-1886-1-4233,2,,,,,,,,,,account,税理士報酬,credit,131,普通預金,OrdinaryDeposit,139710,ISO4217:JPY,2009-12-05,,,,,,
0001-20091205-133-1886-1-4233,2,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20091205-133-1886-1-4233,2,1,,,,,,,,,,,,,,,,,,補助科目,20,みずほ　本店,,,
0001-20091205-50-1881-1-4223,,,,1881-4223,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20091205-50-1881-1-4223,0,,,,,,,,,,account,高速代,debit,740,車両費,VehiclesExpense,3334,ISO4217:JPY,2009-12-05,部門,020,東京,,,
0001-20091205-50-1881-1-4223,1,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,166,ISO4217:JPY,2009-12-05,部門,020,東京,,,
0001-20091205-50-1881-1-4223,2,,,,,,,,,,account,高速代,credit,111,現金,CashHand,3500,ISO4217:JPY,2009-12-05,部門,000,共通部門,,,
0001-20091205-86-1882-1-4225,,,,1882-4225,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20091205-86-1882-1-4225,0,,,,,,,,,,account,ＪＲ代,debit,726,旅費交通費,TravelingExpense,11429,ISO4217:JPY,2009-12-05,部門,030,名古屋,,,
0001-20091205-86-1882-1-4225,1,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,571,ISO4217:JPY,2009-12-05,部門,030,名古屋,,,
0001-20091205-86-1882-1-4225,2,,,,,,,,,,account,ＪＲ代,credit,111,現金,CashHand,12000,ISO4217:JPY,2009-12-05,部門,000,共通部門,,,
0001-20091205-95-1883-1-4227,,,,1883-4227,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20091205-95-1883-1-4227,0,,,,,,,,,,account,09年12月5日伝票No380株式会社　渡辺産業,debit,131,普通預金,OrdinaryDeposit,1035693,ISO4217:JPY,2009-12-05,,,,,,
0001-20091205-95-1883-1-4227,0,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20091205-95-1883-1-4227,0,1,,,,,,,,,,,,,,,,,,補助科目,50,福岡　北九州,,,
0001-20091205-95-1883-1-4227,1,,,,,,,,,,account,09年12月5日伝票No380株式会社　渡辺産業,credit,152,売掛金,AccountsReceivableTradeGross,1035693,ISO4217:JPY,2009-12-05,部門,000,共通部門,customer,022,㈱渡辺産業
0001-20091205-95-1883-1-4227,2,,,,,,,,,,account,09年12月5日伝票No380株式会社　渡辺産業,debit,741,支払手数料,CommissionExpense,450,ISO4217:JPY,2009-12-05,部門,050,九州,,,
0001-20091205-95-1883-1-4227,3,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,22,ISO4217:JPY,2009-12-05,部門,050,九州,,,
0001-20091205-95-1883-1-4227,4,,,,,,,,,,account,09年12月5日伝票No380株式会社　渡辺産業,credit,152,売掛金,AccountsReceivableTradeGross,472,ISO4217:JPY,2009-12-05,部門,000,共通部門,customer,022,㈱渡辺産業
0001-20091205-96-1884-1-4229,,,,1884-4229,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20091205-96-1884-1-4229,0,,,,,,,,,,account,09年12月5日伝票No381佐々木販売株式会社,debit,131,普通預金,OrdinaryDeposit,1135107,ISO4217:JPY,2009-12-05,,,,,,
0001-20091205-96-1884-1-4229,0,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20091205-96-1884-1-4229,0,1,,,,,,,,,,,,,,,,,,補助科目,20,みずほ　本店,,,
0001-20091205-96-1884-1-4229,1,,,,,,,,,,account,09年12月5日伝票No381佐々木販売株式会社,credit,152,売掛金,AccountsReceivableTradeGross,1135107,ISO4217:JPY,2009-12-05,部門,000,共通部門,customer,026,佐々木販売㈱
0001-20091205-96-1884-1-4229,2,,,,,,,,,,account,09年12月5日伝票No381佐々木販売株式会社,debit,741,支払手数料,CommissionExpense,450,ISO4217:JPY,2009-12-05,部門,020,東京,,,
0001-20091205-96-1884-1-4229,3,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,22,ISO4217:JPY,2009-12-05,部門,020,東京,,,
0001-20091205-96-1884-1-4229,4,,,,,,,,,,account,09年12月5日伝票No381佐々木販売株式会社,credit,152,売掛金,AccountsReceivableTradeGross,472,ISO4217:JPY,2009-12-05,部門,000,共通部門,customer,026,佐々木販売㈱
0001-20091205-97-1885-1-4231,,,,1885-4231,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20091205-97-1885-1-4231,0,,,,,,,,,,account,09年12月5日伝票No382岩下物産株式会社,debit,131,普通預金,OrdinaryDeposit,1368248,ISO4217:JPY,2009-12-05,,,,,,
0001-20091205-97-1885-1-4231,0,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20091205-97-1885-1-4231,0,1,,,,,,,,,,,,,,,,,,補助科目,30,三井　名古屋,,,
0001-20091205-97-1885-1-4231,1,,,,,,,,,,account,09年12月5日伝票No382岩下物産株式会社,credit,152,売掛金,AccountsReceivableTradeGross,1368248,ISO4217:JPY,2009-12-05,部門,000,共通部門,customer,027,岩下物産㈱
0001-20091206-106-1888-1-4237,,,,1888-4237,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20091206-106-1888-1-4237,0,,,,,,,,,,account,お歳暮　五越百貨店,debit,733,交際接待費,EntertainmentExpense,71810,ISO4217:JPY,2009-12-06,部門,040,大阪,,,
0001-20091206-106-1888-1-4237,1,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,3590,ISO4217:JPY,2009-12-06,部門,040,大阪,,,
0001-20091206-106-1888-1-4237,2,,,,,,,,,,account,お歳暮　五越百貨店,credit,111,現金,CashHand,118060,ISO4217:JPY,2009-12-06,部門,000,共通部門,,,
0001-20091206-106-1888-1-4237,3,,,,,,,,,,account,お歳暮　今井百貨店,debit,733,交際接待費,EntertainmentExpense,40629,ISO4217:JPY,2009-12-06,部門,040,大阪,,,
0001-20091206-106-1888-1-4237,4,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,2031,ISO4217:JPY,2009-12-06,部門,040,大阪,,,
0001-20091206-110-1889-1-4239,,,,1889-4239,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20091206-110-1889-1-4239,0,,,,,,,,,,account,タクシー代,debit,726,旅費交通費,TravelingExpense,2181,ISO4217:JPY,2009-12-06,部門,040,大阪,,,
0001-20091206-110-1889-1-4239,1,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,109,ISO4217:JPY,2009-12-06,部門,040,大阪,,,
0001-20091206-110-1889-1-4239,2,,,,,,,,,,account,タクシー代,credit,111,現金,CashHand,2290,ISO4217:JPY,2009-12-06,部門,000,共通部門,,,
0001-20091206-159-1890-1-4241,,,,1890-4241,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20091206-159-1890-1-4241,0,,,,,,,,,,account,タクシー代,debit,726,旅費交通費,TravelingExpense,10000,ISO4217:JPY,2009-12-06,部門,050,九州,,,
0001-20091206-159-1890-1-4241,1,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,500,ISO4217:JPY,2009-12-06,部門,050,九州,,,
0001-20091206-159-1890-1-4241,2,,,,,,,,,,account,タクシー代,credit,111,現金,CashHand,10500,ISO4217:JPY,2009-12-06,部門,000,共通部門,,,
0001-20091206-87-1887-1-4235,,,,1887-4235,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20091206-87-1887-1-4235,0,,,,,,,,,,account,タクシー代,debit,726,旅費交通費,TravelingExpense,4286,ISO4217:JPY,2009-12-06,部門,030,名古屋,,,
0001-20091206-87-1887-1-4235,1,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,214,ISO4217:JPY,2009-12-06,部門,030,名古屋,,,
0001-20091206-87-1887-1-4235,2,,,,,,,,,,account,タクシー代,credit,111,現金,CashHand,4500,ISO4217:JPY,2009-12-06,部門,000,共通部門,,,
0001-20091207-102-1897-1-4255,,,,1897-4255,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20091207-102-1897-1-4255,0,,,,,,,,,,account,お歳暮　阿部商店,debit,733,交際接待費,EntertainmentExpense,17429,ISO4217:JPY,2009-12-07,部門,040,大阪,,,
0001-20091207-102-1897-1-4255,1,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,871,ISO4217:JPY,2009-12-07,部門,040,大阪,,,
0001-20091207-102-1897-1-4255,2,,,,,,,,,,account,お歳暮　阿部商店,credit,111,現金,CashHand,18300,ISO4217:JPY,2009-12-07,部門,000,共通部門,,,
0001-20091207-16-1891-1-4243,,,,1891-4243,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20091207-16-1891-1-4243,0,,,,,,,,,,account,ガソリン代,debit,740,車両費,VehiclesExpense,2858,ISO4217:JPY,2009-12-07,部門,010,札幌,,,
0001-20091207-16-1891-1-4243,1,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,142,ISO4217:JPY,2009-12-07,部門,010,札幌,,,
0001-20091207-16-1891-1-4243,2,,,,,,,,,,account,ガソリン代,credit,111,現金,CashHand,3396,ISO4217:JPY,2009-12-07,部門,000,共通部門,,,
0001-20091207-16-1891-1-4243,3,,,,,,,,,,account,駐車代,debit,740,車両費,VehiclesExpense,378,ISO4217:JPY,2009-12-07,部門,010,札幌,,,
0001-20091207-16-1891-1-4243,4,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,18,ISO4217:JPY,2009-12-07,部門,010,札幌,,,
0001-20091207-20-1892-1-4245,,,,1892-4245,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20091207-20-1892-1-4245,0,,,,,,,,,,account,旅費,debit,726,旅費交通費,TravelingExpense,37143,ISO4217:JPY,2009-12-07,部門,010,札幌,,,
0001-20091207-20-1892-1-4245,1,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,1857,ISO4217:JPY,2009-12-07,部門,010,札幌,,,
0001-20091207-20-1892-1-4245,2,,,,,,,,,,account,旅費,credit,111,現金,CashHand,39000,ISO4217:JPY,2009-12-07,部門,000,共通部門,,,
0001-20091207-21-1893-1-4247,,,,1893-4247,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20091207-21-1893-1-4247,0,,,,,,,,,,account,JR代,debit,726,旅費交通費,TravelingExpense,66191,ISO4217:JPY,2009-12-07,部門,010,札幌,,,
0001-20091207-21-1893-1-4247,1,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,3309,ISO4217:JPY,2009-12-07,部門,010,札幌,,,
0001-20091207-21-1893-1-4247,2,,,,,,,,,,account,JR代,credit,111,現金,CashHand,69500,ISO4217:JPY,2009-12-07,部門,000,共通部門,,,
0001-20091207-22-1894-1-4249,,,,1894-4249,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20091207-22-1894-1-4249,0,,,,,,,,,,account,旅費,debit,726,旅費交通費,TravelingExpense,47620,ISO4217:JPY,2009-12-07,部門,010,札幌,,,
0001-20091207-22-1894-1-4249,1,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,2380,ISO4217:JPY,2009-12-07,部門,010,札幌,,,
0001-20091207-22-1894-1-4249,2,,,,,,,,,,account,旅費,credit,111,現金,CashHand,50000,ISO4217:JPY,2009-12-07,部門,000,共通部門,,,
0001-20091207-58-1895-1-4251,,,,1895-4251,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20091207-58-1895-1-4251,0,,,,,,,,,,account,旅費,debit,726,旅費交通費,TravelingExpense,66667,ISO4217:JPY,2009-12-07,部門,020,東京,,,
0001-20091207-58-1895-1-4251,1,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,3333,ISO4217:JPY,2009-12-07,部門,020,東京,,,
0001-20091207-58-1895-1-4251,2,,,,,,,,,,account,旅費,credit,111,現金,CashHand,70000,ISO4217:JPY,2009-12-07,部門,000,共通部門,,,
0001-20091207-69-1896-1-4253,,,,1896-4253,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20091207-69-1896-1-4253,0,,,,,,,,,,account,洗剤代,debit,791,雑費,MiscellaneousExpense,380,ISO4217:JPY,2009-12-07,部門,010,札幌,,,
0001-20091207-69-1896-1-4253,1,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,18,ISO4217:JPY,2009-12-07,部門,010,札幌,,,
0001-20091207-69-1896-1-4253,2,,,,,,,,,,account,洗剤代,credit,111,現金,CashHand,3243,ISO4217:JPY,2009-12-07,部門,000,共通部門,,,
0001-20091207-69-1896-1-4253,3,,,,,,,,,,account,台所用品,debit,791,雑費,MiscellaneousExpense,2710,ISO4217:JPY,2009-12-07,部門,010,札幌,,,
0001-20091207-69-1896-1-4253,4,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,135,ISO4217:JPY,2009-12-07,部門,010,札幌,,,
0001-20091207-69-1896-1-4253,5,,,,,,,,,,account,洗剤代,debit,791,雑費,MiscellaneousExpense,856,ISO4217:JPY,2009-12-07,部門,020,東京,,,
0001-20091207-69-1896-1-4253,6,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,42,ISO4217:JPY,2009-12-07,部門,020,東京,,,
0001-20091207-69-1896-1-4253,7,,,,,,,,,,account,洗剤代,credit,111,現金,CashHand,898,ISO4217:JPY,2009-12-07,部門,000,共通部門,,,
0001-20091208-142-1900-1-4261,,,,1900-4261,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20091208-142-1900-1-4261,0,,,,,,,,,,account,高速代,debit,740,車両費,VehiclesExpense,3102,ISO4217:JPY,2009-12-08,部門,040,大阪,,,
0001-20091208-142-1900-1-4261,1,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,155,ISO4217:JPY,2009-12-08,部門,040,大阪,,,
0001-20091208-142-1900-1-4261,10,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,217,ISO4217:JPY,2009-12-08,部門,040,大阪,,,
0001-20091208-142-1900-1-4261,11,,,,,,,,,,account,ガソリン代,debit,740,車両費,VehiclesExpense,5715,ISO4217:JPY,2009-12-08,部門,040,大阪,,,
0001-20091208-142-1900-1-4261,12,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,285,ISO4217:JPY,2009-12-08,部門,040,大阪,,,
0001-20091208-142-1900-1-4261,2,,,,,,,,,,account,高速代,credit,111,現金,CashHand,33782,ISO4217:JPY,2009-12-08,部門,000,共通部門,,,
0001-20091208-142-1900-1-4261,3,,,,,,,,,,account,高速代,debit,740,車両費,VehiclesExpense,9373,ISO4217:JPY,2009-12-08,部門,040,大阪,,,
0001-20091208-142-1900-1-4261,4,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,468,ISO4217:JPY,2009-12-08,部門,040,大阪,,,
0001-20091208-142-1900-1-4261,5,,,,,,,,,,account,高速代,debit,740,車両費,VehiclesExpense,3404,ISO4217:JPY,2009-12-08,部門,040,大阪,,,
0001-20091208-142-1900-1-4261,6,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,170,ISO4217:JPY,2009-12-08,部門,040,大阪,,,
0001-20091208-142-1900-1-4261,7,,,,,,,,,,account,高速代,debit,740,車両費,VehiclesExpense,6229,ISO4217:JPY,2009-12-08,部門,040,大阪,,,
0001-20091208-142-1900-1-4261,8,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,311,ISO4217:JPY,2009-12-08,部門,040,大阪,,,
0001-20091208-142-1900-1-4261,9,,,,,,,,,,account,高速代,debit,740,車両費,VehiclesExpense,4353,ISO4217:JPY,2009-12-08,部門,040,大阪,,,
0001-20091208-76-1898-1-4257,,,,1898-4257,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20091208-76-1898-1-4257,0,,,,,,,,,,account,社員夜食代,debit,724,福利厚生費,WelfareExpense,72192,ISO4217:JPY,2009-12-08,部門,020,東京,,,
0001-20091208-76-1898-1-4257,1,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,3609,ISO4217:JPY,2009-12-08,部門,020,東京,,,
0001-20091208-76-1898-1-4257,2,,,,,,,,,,account,社員夜食代,credit,322,未払金,AccountsPayableOther,75801,ISO4217:JPY,2009-12-08,部門,000,共通部門,,,
0001-20091208-77-1899-1-4259,,,,1899-4259,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20091208-77-1899-1-4259,0,,,,,,,,,,account,ゴルフプレー代2名,debit,733,交際接待費,EntertainmentExpense,14096,ISO4217:JPY,2009-12-08,部門,010,札幌,,,
0001-20091208-77-1899-1-4259,1,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,704,ISO4217:JPY,2009-12-08,部門,010,札幌,,,
0001-20091208-77-1899-1-4259,2,,,,,,,,,,account,ゴルフプレー代2名,credit,111,現金,CashHand,14800,ISO4217:JPY,2009-12-08,部門,000,共通部門,,,
0001-20091209-112-1902-1-4265,,,,1902-4265,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,pca,2008-08-19,,,,,,,,,,,,,,,
0001-20091209-112-1902-1-4265,0,,,,,,,,,,account,電話代,debit,727,通信費,CommunicationCost,165349,ISO4217:JPY,2009-12-09,部門,040,大阪,,,
0001-20091209-112-1902-1-4265,1,,,,,,,,,,account,,debit,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes,8267,ISO4217:JPY,2009-12-09,部門,040,大阪,,,
