GL02,GL02-GL57,GL02-GL64,GL02-GL55,GL55-GL56,GL55-GL60,GL55-GL61,GL55-GL63,GL02-01,GL57-01,GL57-02,GL64-01,GL64-02,GL64-03,GL64-04,GL55-01,GL55-03,GL55-04,GL55-05,GL56-01,GL56-02,GL60-01,GL60-02,GL60-03,GL61-01,GL61-02,GL61-03,GL63-01,GL63-02,GL63-03
0001-20090430-66-196-1-853,,,2,,,,,,,,,,,,66,account,リース料,credit,209850,ISO4217:JPY,,,,,,,131,普通預金,OrdinaryDeposit
0001-20090430-66-196-1-853,,,2,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090430-66-196-1-853,,,2,,,1,,,,,,,,,,,,,,,,,,補助科目,20,みずほ　本店,,,
0001-20090430-67-197-1-855,,,,,,,,197-855,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090430-67-197-1-855,,,0,,,,,,,,,,,,67,account,会費支払い,debit,30000,ISO4217:JPY,,,,部門,020,東京,742,諸会費,MembershipExpense
0001-20090430-67-197-1-855,,,1,,,,,,,,,,,,67,account,会費支払い,credit,30000,ISO4217:JPY,,,,部門,000,共通部門,111,現金,CashHand
0001-20090430-70-198-1-857,,,,,,,,198-857,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090430-70-198-1-857,,,0,,,,,,,,,,,,70,account,有線,debit,6000,ISO4217:JPY,,,,部門,020,東京,791,雑費,MiscellaneousExpense
0001-20090430-70-198-1-857,,,1,,,,,,,,,,,,70,account,,debit,300,ISO4217:JPY,,,,部門,020,東京,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090430-70-198-1-857,,,2,,,,,,,,,,,,70,account,有線,credit,61300,ISO4217:JPY,,,,部門,000,共通部門,322,未払金,AccountsPayableOther
0001-20090430-70-198-1-857,,,3,,,,,,,,,,,,70,account,警備料,debit,52381,ISO4217:JPY,,,,部門,020,東京,791,雑費,MiscellaneousExpense
0001-20090430-70-198-1-857,,,4,,,,,,,,,,,,70,account,,debit,2619,ISO4217:JPY,,,,部門,020,東京,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090430-70-198-1-857,,,5,,,,,,,,,,,,70,account,清掃料,debit,70000,ISO4217:JPY,,,,部門,020,東京,791,雑費,MiscellaneousExpense
0001-20090430-70-198-1-857,,,6,,,,,,,,,,,,70,account,,debit,3500,ISO4217:JPY,,,,部門,020,東京,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090430-70-198-1-857,,,7,,,,,,,,,,,,70,account,清掃料,credit,73500,ISO4217:JPY,,,,部門,000,共通部門,322,未払金,AccountsPayableOther
0001-20090430-77-199-1-859,,,,,,,,199-859,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090430-77-199-1-859,,,0,,,,,,,,,,,,77,account,運賃,debit,167205,ISO4217:JPY,,,,部門,030,名古屋,731,運賃,Freightout
0001-20090430-77-199-1-859,,,1,,,,,,,,,,,,77,account,,debit,8360,ISO4217:JPY,,,,部門,030,名古屋,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090430-77-199-1-859,,,2,,,,,,,,,,,,77,account,運賃,credit,175565,ISO4217:JPY,,,,部門,000,共通部門,322,未払金,AccountsPayableOther
0001-20090430-81-200-1-861,,,,,,,,200-861,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090430-81-200-1-861,,,0,,,,,,,,,,,,81,account,お茶代,debit,20000,ISO4217:JPY,,,,部門,030,名古屋,724,福利厚生費,WelfareExpense
0001-20090430-81-200-1-861,,,1,,,,,,,,,,,,81,account,,debit,1000,ISO4217:JPY,,,,部門,030,名古屋,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090430-81-200-1-861,,,2,,,,,,,,,,,,81,account,お茶代,credit,21000,ISO4217:JPY,,,,部門,000,共通部門,322,未払金,AccountsPayableOther
0001-20090430-82-201-1-863,,,,,,,,201-863,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090430-82-201-1-863,,,0,,,,,,,,,,,,82,account,ガソリン代,debit,21016,ISO4217:JPY,,,,部門,030,名古屋,740,車両費,VehiclesExpense
0001-20090430-82-201-1-863,,,1,,,,,,,,,,,,82,account,,debit,1050,ISO4217:JPY,,,,部門,030,名古屋,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090430-82-201-1-863,,,2,,,,,,,,,,,,82,account,ガソリン代,credit,22066,ISO4217:JPY,,,,部門,000,共通部門,322,未払金,AccountsPayableOther
0001-20090430-83-202-1-865,,,,,,,,202-865,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090430-83-202-1-865,,,0,,,,,,,,,,,,83,account,車両管理費,debit,47620,ISO4217:JPY,,,,部門,030,名古屋,740,車両費,VehiclesExpense
0001-20090430-83-202-1-865,,,1,,,,,,,,,,,,83,account,,debit,2380,ISO4217:JPY,,,,部門,030,名古屋,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090430-83-202-1-865,,,2,,,,,,,,,,,,83,account,車両管理費,credit,50000,ISO4217:JPY,,,,部門,000,共通部門,111,現金,CashHand
0001-20090430-96-203-1-867,,,,,,,,203-867,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090430-96-203-1-867,,,0,,,,,,,,,,,,96,account,警備料,debit,21400,ISO4217:JPY,,,,部門,030,名古屋,791,雑費,MiscellaneousExpense
0001-20090430-96-203-1-867,,,1,,,,,,,,,,,,96,account,,debit,1070,ISO4217:JPY,,,,部門,030,名古屋,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090430-96-203-1-867,,,2,,,,,,,,,,,,96,account,警備料,credit,22470,ISO4217:JPY,,,,,,,131,普通預金,OrdinaryDeposit
0001-20090430-96-203-1-867,,,2,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090430-96-203-1-867,,,2,,,1,,,,,,,,,,,,,,,,,,補助科目,30,三井　名古屋,,,
0001-20090430-99-204-1-869,,,,,,,,204-869,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090430-99-204-1-869,,,0,,,,,,,,,,,,99,account,運賃,debit,556791,ISO4217:JPY,,,,部門,040,大阪,731,運賃,Freightout
0001-20090430-99-204-1-869,,,1,,,,,,,,,,,,99,account,,debit,27839,ISO4217:JPY,,,,部門,040,大阪,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090430-99-204-1-869,,,2,,,,,,,,,,,,99,account,運賃,credit,584630,ISO4217:JPY,,,,部門,000,共通部門,322,未払金,AccountsPayableOther
0001-20090501-148-247-1-955,,,,,,,,247-955,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090501-148-247-1-955,,,0,,,,,,,,,,,,148,account,制服代,debit,50953,ISO4217:JPY,,,,部門,010,札幌,724,福利厚生費,WelfareExpense
0001-20090501-148-247-1-955,,,1,,,,,,,,,,,,148,account,,debit,2547,ISO4217:JPY,,,,部門,010,札幌,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090501-148-247-1-955,,,2,,,,,,,,,,,,148,account,制服代,credit,53500,ISO4217:JPY,,,,部門,000,共通部門,322,未払金,AccountsPayableOther
0001-20090501-18-246-1-953,,,,,,,,246-953,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090501-18-246-1-953,,,0,,,,,,,,,,,,18,account,旅費,debit,23620,ISO4217:JPY,,,,部門,010,札幌,726,旅費交通費,TravelingExpense
0001-20090501-18-246-1-953,,,1,,,,,,,,,,,,18,account,,debit,1180,ISO4217:JPY,,,,部門,010,札幌,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090501-18-246-1-953,,,2,,,,,,,,,,,,18,account,旅費,credit,24800,ISO4217:JPY,,,,部門,000,共通部門,111,現金,CashHand
0001-20090502-122-248-1-957,,,,,,,,248-957,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090502-122-248-1-957,,,0,,,,,,,,,,,,122,account,証明書発行手数料,debit,1000,ISO4217:JPY,,,,部門,020,東京,727,通信費,CommunicationCost
0001-20090502-122-248-1-957,,,1,,,,,,,,,,,,122,account,,debit,50,ISO4217:JPY,,,,部門,020,東京,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090502-122-248-1-957,,,2,,,,,,,,,,,,122,account,証明書発行手数料,credit,1050,ISO4217:JPY,,,,部門,000,共通部門,111,現金,CashHand
0001-20090502-124-249-1-959,,,,,,,,249-959,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090502-124-249-1-959,,,0,,,,,,,,,,,,124,account,収入印紙,debit,6000,ISO4217:JPY,,,,部門,010,札幌,738,租税公課,TaxesOtherThanIncomeTaxes
0001-20090502-124-249-1-959,,,1,,,,,,,,,,,,124,account,収入印紙,credit,6000,ISO4217:JPY,,,,部門,000,共通部門,111,現金,CashHand
0001-20090502-149-250-1-961,,,,,,,,250-961,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090502-149-250-1-961,,,0,,,,,,,,,,,,149,account,制服代,debit,66977,ISO4217:JPY,,,,部門,030,名古屋,724,福利厚生費,WelfareExpense
0001-20090502-149-250-1-961,,,1,,,,,,,,,,,,149,account,,debit,3348,ISO4217:JPY,,,,部門,030,名古屋,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090502-149-250-1-961,,,2,,,,,,,,,,,,149,account,制服代,credit,70325,ISO4217:JPY,,,,部門,000,共通部門,322,未払金,AccountsPayableOther
0001-20090503-10-251-1-963,,,,,,,,251-963,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090503-10-251-1-963,,,0,,,,,,,,,,,,10,account,ガソリン代,debit,3469,ISO4217:JPY,,,,部門,010,札幌,740,車両費,VehiclesExpense
0001-20090503-10-251-1-963,,,1,,,,,,,,,,,,10,account,,debit,173,ISO4217:JPY,,,,部門,010,札幌,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090503-10-251-1-963,,,2,,,,,,,,,,,,10,account,ガソリン代,credit,3642,ISO4217:JPY,,,,部門,000,共通部門,111,現金,CashHand
0001-20090503-19-252-1-965,,,,,,,,252-965,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090503-19-252-1-965,,,0,,,,,,,,,,,,19,account,旅費,debit,14286,ISO4217:JPY,,,,部門,010,札幌,726,旅費交通費,TravelingExpense
0001-20090503-19-252-1-965,,,1,,,,,,,,,,,,19,account,,debit,714,ISO4217:JPY,,,,部門,010,札幌,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090503-19-252-1-965,,,2,,,,,,,,,,,,19,account,旅費,credit,15000,ISO4217:JPY,,,,部門,000,共通部門,111,現金,CashHand
0001-20090505-139-258-1-977,,,,,,,,258-977,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090505-139-258-1-977,,,0,,,,,,,,,,,,139,account,制服代,debit,52981,ISO4217:JPY,,,,部門,050,九州,724,福利厚生費,WelfareExpense
0001-20090505-139-258-1-977,,,1,,,,,,,,,,,,139,account,,debit,2649,ISO4217:JPY,,,,部門,050,九州,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090505-139-258-1-977,,,2,,,,,,,,,,,,139,account,制服代,credit,55630,ISO4217:JPY,,,,部門,000,共通部門,322,未払金,AccountsPayableOther
0001-20090505-56-253-1-967,,,,,,,,253-967,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090505-56-253-1-967,,,0,,,,,,,,,,,,56,account,旅費,debit,39524,ISO4217:JPY,,,,部門,020,東京,726,旅費交通費,TravelingExpense
0001-20090505-56-253-1-967,,,1,,,,,,,,,,,,56,account,,debit,1976,ISO4217:JPY,,,,部門,020,東京,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090505-56-253-1-967,,,2,,,,,,,,,,,,56,account,旅費,credit,41500,ISO4217:JPY,,,,部門,000,共通部門,111,現金,CashHand
0001-20090505-80-254-1-969,,,,,,,,254-969,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090505-80-254-1-969,,,0,,,,,,,,,,,,80,account,タクシー代,debit,9048,ISO4217:JPY,,,,部門,030,名古屋,726,旅費交通費,TravelingExpense
0001-20090505-80-254-1-969,,,1,,,,,,,,,,,,80,account,,debit,452,ISO4217:JPY,,,,部門,030,名古屋,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090505-80-254-1-969,,,2,,,,,,,,,,,,80,account,タクシー代,credit,9500,ISO4217:JPY,,,,部門,000,共通部門,111,現金,CashHand
0001-20090505-89-255-1-971,,,,,,,,255-971,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090505-89-255-1-971,,,0,,,,,,,,,,,,89,account,09年5月5日伝票No207株式会社　渡辺産業,debit,1093065,ISO4217:JPY,,,,,,,131,普通預金,OrdinaryDeposit
0001-20090505-89-255-1-971,,,0,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090505-89-255-1-971,,,0,,,1,,,,,,,,,,,,,,,,,,補助科目,50,福岡　北九州,,,
0001-20090505-89-255-1-971,,,1,,,,,,,,,,,,89,account,09年5月5日伝票No207株式会社　渡辺産業,credit,1093065,ISO4217:JPY,customer,022,㈱渡辺産業,部門,000,共通部門,152,売掛金,AccountsReceivableTradeGross
0001-20090505-89-255-1-971,,,2,,,,,,,,,,,,89,account,09年5月5日伝票No207株式会社　渡辺産業,debit,450,ISO4217:JPY,,,,部門,050,九州,741,支払手数料,CommissionExpense
0001-20090505-89-255-1-971,,,3,,,,,,,,,,,,89,account,,debit,22,ISO4217:JPY,,,,部門,050,九州,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090505-89-255-1-971,,,4,,,,,,,,,,,,89,account,09年5月5日伝票No207株式会社　渡辺産業,credit,472,ISO4217:JPY,customer,022,㈱渡辺産業,部門,000,共通部門,152,売掛金,AccountsReceivableTradeGross
0001-20090505-90-256-1-973,,,,,,,,256-973,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090505-90-256-1-973,,,0,,,,,,,,,,,,90,account,09年5月5日伝票No208佐々木販売株式会社,debit,2639935,ISO4217:JPY,,,,,,,131,普通預金,OrdinaryDeposit
0001-20090505-90-256-1-973,,,0,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090505-90-256-1-973,,,0,,,1,,,,,,,,,,,,,,,,,,補助科目,20,みずほ　本店,,,
0001-20090505-90-256-1-973,,,1,,,,,,,,,,,,90,account,09年5月5日伝票No208佐々木販売株式会社,credit,2639935,ISO4217:JPY,customer,026,佐々木販売㈱,部門,000,共通部門,152,売掛金,AccountsReceivableTradeGross
0001-20090505-90-256-1-973,,,2,,,,,,,,,,,,90,account,09年5月5日伝票No208佐々木販売株式会社,debit,600,ISO4217:JPY,,,,部門,020,東京,741,支払手数料,CommissionExpense
0001-20090505-90-256-1-973,,,3,,,,,,,,,,,,90,account,,debit,30,ISO4217:JPY,,,,部門,020,東京,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090505-90-256-1-973,,,4,,,,,,,,,,,,90,account,09年5月5日伝票No208佐々木販売株式会社,credit,630,ISO4217:JPY,customer,026,佐々木販売㈱,部門,000,共通部門,152,売掛金,AccountsReceivableTradeGross
0001-20090505-91-257-1-975,,,,,,,,257-975,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090505-91-257-1-975,,,0,,,,,,,,,,,,91,account,09年5月5日伝票No209岩下物産株式会社,debit,1358887,ISO4217:JPY,,,,,,,131,普通預金,OrdinaryDeposit
0001-20090505-91-257-1-975,,,0,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090505-91-257-1-975,,,0,,,1,,,,,,,,,,,,,,,,,,補助科目,30,三井　名古屋,,,
0001-20090505-91-257-1-975,,,1,,,,,,,,,,,,91,account,09年5月5日伝票No209岩下物産株式会社,credit,1358887,ISO4217:JPY,customer,027,岩下物産㈱,部門,000,共通部門,152,売掛金,AccountsReceivableTradeGross
0001-20090506-106-261-1-983,,,,,,,,261-983,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090506-106-261-1-983,,,0,,,,,,,,,,,,106,account,食事代,debit,13669,ISO4217:JPY,,,,部門,040,大阪,733,交際接待費,EntertainmentExpense
0001-20090506-106-261-1-983,,,1,,,,,,,,,,,,106,account,,debit,683,ISO4217:JPY,,,,部門,040,大阪,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090506-106-261-1-983,,,2,,,,,,,,,,,,106,account,食事代,credit,14352,ISO4217:JPY,,,,部門,000,共通部門,111,現金,CashHand
0001-20090506-110-262-1-985,,,,,,,,262-985,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090506-110-262-1-985,,,0,,,,,,,,,,,,110,account,タクシー代,debit,3134,ISO4217:JPY,,,,部門,040,大阪,726,旅費交通費,TravelingExpense
0001-20090506-110-262-1-985,,,1,,,,,,,,,,,,110,account,,debit,156,ISO4217:JPY,,,,部門,040,大阪,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090506-110-262-1-985,,,2,,,,,,,,,,,,110,account,タクシー代,credit,3290,ISO4217:JPY,,,,部門,000,共通部門,111,現金,CashHand
0001-20090506-133-263-1-987,,,,,,,,263-987,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090506-133-263-1-987,,,0,,,,,,,,,,,,133,account,税理士報酬,debit,133058,ISO4217:JPY,,,,部門,020,東京,746,支払報酬,ProfessionalsFee
0001-20090506-133-263-1-987,,,1,,,,,,,,,,,,133,account,,debit,6652,ISO4217:JPY,,,,部門,020,東京,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090506-133-263-1-987,,,2,,,,,,,,,,,,133,account,税理士報酬,credit,139710,ISO4217:JPY,,,,,,,131,普通預金,OrdinaryDeposit
0001-20090506-133-263-1-987,,,2,,,0,,,,,,,,,,,,,,,,,,部門,000,共通部門,,,
0001-20090506-133-263-1-987,,,2,,,1,,,,,,,,,,,,,,,,,,補助科目,20,みずほ　本店,,,
0001-20090506-20-259-1-979,,,,,,,,259-979,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090506-20-259-1-979,,,0,,,,,,,,,,,,20,account,旅費,debit,39048,ISO4217:JPY,,,,部門,010,札幌,726,旅費交通費,TravelingExpense
0001-20090506-20-259-1-979,,,1,,,,,,,,,,,,20,account,,debit,1952,ISO4217:JPY,,,,部門,010,札幌,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090506-20-259-1-979,,,2,,,,,,,,,,,,20,account,旅費,credit,41000,ISO4217:JPY,,,,部門,000,共通部門,111,現金,CashHand
0001-20090506-42-260-1-981,,,,,,,,260-981,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090506-42-260-1-981,,,0,,,,,,,,,,,,42,account,食事代　今井百貨店2名,debit,15858,ISO4217:JPY,,,,部門,020,東京,733,交際接待費,EntertainmentExpense
0001-20090506-42-260-1-981,,,1,,,,,,,,,,,,42,account,,debit,792,ISO4217:JPY,,,,部門,020,東京,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090506-42-260-1-981,,,2,,,,,,,,,,,,42,account,食事代　今井百貨店2名,credit,16650,ISO4217:JPY,,,,部門,000,共通部門,111,現金,CashHand
0001-20090507-102-269-1-999,,,,,,,,269-999,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090507-102-269-1-999,,,0,,,,,,,,,,,,102,account,差し入れ,debit,1000,ISO4217:JPY,,,,部門,040,大阪,733,交際接待費,EntertainmentExpense
0001-20090507-102-269-1-999,,,1,,,,,,,,,,,,102,account,,debit,50,ISO4217:JPY,,,,部門,040,大阪,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090507-102-269-1-999,,,2,,,,,,,,,,,,102,account,差し入れ,credit,1050,ISO4217:JPY,,,,部門,000,共通部門,111,現金,CashHand
0001-20090507-158-270-1-1001,,,,,,,,270-1001,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090507-158-270-1-1001,,,0,,,,,,,,,,,,158,account,出張旅費,debit,9810,ISO4217:JPY,,,,部門,040,大阪,726,旅費交通費,TravelingExpense
0001-20090507-158-270-1-1001,,,1,,,,,,,,,,,,158,account,,debit,490,ISO4217:JPY,,,,部門,040,大阪,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090507-158-270-1-1001,,,2,,,,,,,,,,,,158,account,出張旅費,credit,10300,ISO4217:JPY,,,,部門,000,共通部門,111,現金,CashHand
0001-20090507-22-264-1-989,,,,,,,,264-989,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090507-22-264-1-989,,,0,,,,,,,,,,,,22,account,旅費,debit,47620,ISO4217:JPY,,,,部門,010,札幌,726,旅費交通費,TravelingExpense
0001-20090507-22-264-1-989,,,1,,,,,,,,,,,,22,account,,debit,2380,ISO4217:JPY,,,,部門,010,札幌,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090507-22-264-1-989,,,2,,,,,,,,,,,,22,account,旅費,credit,50000,ISO4217:JPY,,,,部門,000,共通部門,111,現金,CashHand
0001-20090507-57-265-1-991,,,,,,,,265-991,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090507-57-265-1-991,,,0,,,,,,,,,,,,57,account,JR代,debit,93143,ISO4217:JPY,,,,部門,040,大阪,726,旅費交通費,TravelingExpense
0001-20090507-57-265-1-991,,,1,,,,,,,,,,,,57,account,,debit,4657,ISO4217:JPY,,,,部門,040,大阪,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090507-57-265-1-991,,,2,,,,,,,,,,,,57,account,JR代,credit,97800,ISO4217:JPY,,,,部門,000,共通部門,111,現金,CashHand
0001-20090507-58-266-1-993,,,,,,,,266-993,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090507-58-266-1-993,,,0,,,,,,,,,,,,58,account,旅費,debit,66667,ISO4217:JPY,,,,部門,020,東京,726,旅費交通費,TravelingExpense
0001-20090507-58-266-1-993,,,1,,,,,,,,,,,,58,account,,debit,3333,ISO4217:JPY,,,,部門,020,東京,191,仮払消費税等,SuspenseAccountPaymentConsumptionTaxes
0001-20090507-58-266-1-993,,,2,,,,,,,,,,,,58,account,旅費,credit,70000,ISO4217:JPY,,,,部門,000,共通部門,111,現金,CashHand
0001-20090507-69-267-1-995,,,,,,,,267-995,pca,2008-08-19,gj,PCA会計９V.2-仕訳ﾃﾞｰﾀの受入,General Journal,manual entry,,,,,,,,,,,,,,,
0001-20090507-69-267-1-995,,,0,,,,,,,,,,,,69,account,洗剤代他,debit,2284,ISO4217:JPY,,,,部門,040,大阪,791,雑費,MiscellaneousExpense
